Beatmap,SR
1862336 | Fuwa Mofu Happiness 24/7!! (Short Ver.) [24/7 Happiness!!],4.3767
730528 | karakurenawi [Insane],4.3764
3833630 | Panorama [fvrex's 4K Portrait],4.3758
1799519 | ADAMAS (TV Size) [Insane],4.3757
4175431 | zapreti redan [zxc],4.3753
3020143 | Everlasting Message [Touru's EXHAUST],4.3752
2438522 | Singularity [FISSH's Beyond],4.3745
318069 | VALLIS-NERIA [EXHAUST Lv.15],4.3744
3903755 | Seishun Complex (TV Size) [Insane],4.3743
4134103 | Colorful (Cut Ver.) [Euphoria],4.3743
3691633 | #SpeedyCats [#DenYi's ANOTHER],4.3735
750774 | Romancing Layer [EXTRA],4.3735
708663 | Tokyo Teddy Bear [MX],4.3734
1317544 | HAELEQUINZ -the clown of 24stairs- [Ultima Fox's 4K DYSLEXiA],4.3729
"1403600 | ONIGIRI FREEWAY [Umeboshi Onigiri ""MX""]",4.3726
2603999 | Alchemia (Short Ver.) [Alchemist],4.3726
381061 | Sakura Reflection (P*Light Slayer Remix) [Yuno's 4K EXHAUST Lv.24],4.3725
2553755 | Vitality (t+pazolite Remix) [Inferno],4.3718
4743360 | Wonderland Indonesia feat. Novia Bachmid [Kolaborasi Merdeka],4.3713
3720877 | Stargazing Dreamer [1's Master],4.3712
4529125 | Don't Let Go [Insane],4.3708
1990343 | JoJo Sono Chi no Kioku ~end of THE WORLD~ (TV Size) [THE WORLD],4.3706
4337968 | Nevermind [Nonessential],4.3705
948537 | Gekkou Ranbu [CS' EXHAUST],4.3703
1977877 | Marble Soda [Ramune],4.3702
1872920 | Hang out!!! [ATing's Insane],4.3699
2261097 | Gangu Kyou Sou Kyoku -Shuuen- [4K MASTER],4.3696
2725458 | Undercover Martyn [Main Streets],4.3696
4520544 | Songs Compilation [Melody],4.3691
"927052 | Conveyor Sokudo Max!? Shainin*Kaiten Zushi""Sushi & Peace"" [Rinzler's EXHAUST]",4.3691
2099702 | circles! [insane!],4.3669
1861911 | Grand Chariot [Avalon's EXHAUST],4.3660
3976513 | Ranbu no Melody (TV Size) [Dead Ichigo],4.3660
4657062 | Hole Dwelling [Amusement Box],4.3659
4262112 | Garasu no Hanazono [Love Transcending Boundaries],4.3657
662524 | Scattered Rose [Another],4.3655
4269606 | Poppy (Korean Ver.) [Insane],4.3654
3703851 | Dadadada Tenshi [Tenshi Desuka?],4.3650
1711260 | Tenohira de Odoru [Sweaty Palms],4.3645
4288947 | Playing God [Artificial Genesis],4.3643
2779872 | MIRROR (Cut Ver.) [Eternity],4.3642
4127062 | SnowMix [Insane],4.3637
693148 | Play Time!! [MX],4.3635
4469893 | Suki ga Levechi (TV Size) [Lv 50],4.3633
3860228 | PSYCHO+HEROES [ADVANCED],4.3631
1788654 | Une mage blanche [Priere de guerison],4.3617
3549020 | Naked (Cut Ver.) [Geo's Insane],4.3617
4167629 | Seikatsu Konkyuu Dame Dinero (TV Size) [Insane],4.3612
3939725 | Another [Insane],4.3609
1519042 | Inverse World [Nebula / Hard],4.3606
3684881 | Deneb to Spica (TV Size) [Insane],4.3606
551163 | Achromat [Fullerene's 4K Another],4.3601
"4798870 | Dragostea Din Tei [Nu ma, nu ma iei, nu ma, nu ma, nu ma iei]",4.3600
1636836 | Rampage [Leggendaria],4.3593
"3247951 | Don't think, Smile!! (TV Size) [Dream start!]",4.3593
2628954 | Zenryoku Happy Life [Happiness],4.3591
3528338 | Angel's Ladder [1's Another],4.3586
4660002 | VIOLET LINE (Game Ver.) [Rosenchor],4.3586
2322548 | The Worst [Terrible],4.3584
4139835 | I'm For You (Cut Ver.) [Another],4.3580
4767838 | Split EX (Instrumental Ver.) [HIMITSU'S HYPER],4.3570
3700521 | w/WWW feat. Hoshimiya Toto [4K // keksik's Insane],4.3567
3097398 | CydraL [Ash's Insane],4.3563
1686019 | Veritas [Vespere [MX]],4.3562
3790153 | Souzou Diary (TV Size) [Diary],4.3560
4472246 | Alethea (TV Size) [Eternal Bonds],4.3559
3917284 | I Can Walk On Water [I Can Fly],4.3558
2811365 | Morrissey [Menace],4.3552
2062307 | Bokura no Jikan [Lenfried's EXHAUST],4.3551
4106050 | Infinity! Our wings!! (TV Size) [Infinity! // New future],4.3547
3548207 | Gotoubun no Kimochi (TV Size) [Summer Girls],4.3543
501303 | More-more LOVERS!!(TV ver.) [Lv.14],4.3541
1710681 | Higan Kikou ~ View of The River Styx [Sanzu],4.3539
2575504 | CLICK (Soleily Remix) [Touru & Deta's Xross Memories // 4K],4.3536
3833825 | Hikari Sasu Mio no Yuzuriha [KuroOkami's EXHAUST],4.3536
4167558 | Make a Move (Sped Up & Cut Ver.) [2000s emo-rock type song],4.3536
4313705 | EXEC_CHRONICLE_KEY/. [eZmmR_with.CHRONICLE_KEY/.],4.3534
4202378 | You are the Miserable (Uncut Edition) [Lugubrious Melancholy],4.3531
994291 | Rockhill [Hard],4.3530
3182053 | REKKA RESONANCE [FUTURE],4.3529
4579006 | Discord [Direct Message],4.3524
1083920 | Tenkuu no Yoake [CS' Extra],4.3522
1235782 | Strahv -Encore- [Another],4.3522
4050413 | Streaming Heart (Cut Ver.) [AMBIGUITY],4.3519
4031843 | SnowMix [Chu Chu <3],4.3517
382377 | CUSTOM DRIVE [4K Another Lv.24],4.3514
4552516 | In Pieces [Insane / GTX260's Belief],4.3513
564610 | Over the clouds -BURST mix- [4K MX],4.3510
2440777 | LEVATEiN feat. Ayumi Nomiya [Lirai's INSANE],4.3508
3428352 | Cold Inflation (Extend Mix) [4K Coldlapse],4.3504
3919110 | Crystallized Snow [Micleak vs. Tigerinity's Hyper],4.3501
3414506 | Sansan Days (TV Size) [4K Expert],4.3499
678460 | Yellow Smile(bms edit) [Another],4.3499
2418690 | Lost Within [Lost Yourself Within The World],4.3492
2410035 | Tsui no Maihime [Collab Mega],4.3489
1606810 | WINDRAMMER STYLE [Insane],4.3487
1110048 | AZISAI (Long ver.) [Jump Jump Jump Jump],4.3481
4186178 | #Chouzetsu Kawaii [#I Love You <3],4.3481
2462897 | Bakuure! Match Uri no Haken Shoujo (Cut Ver.) [Matches],4.3479
4445093 | Supervelocidad [Adrenalina],4.3479
3271023 | VIS::CRACKED [Hard],4.3478
3010873 | Pure Ruby [Insane],4.3475
3221526 | Matt Silver [Jesu-ren's Another],4.3467
1076622 | Storm Buster [HARD],4.3465
3814995 | Miko-sama no Aburaage disco [Sakura Aburaage],4.3465
2721490 | DVP [INSANE],4.3457
3725958 | Hana no Tou (TV Size) [Insane],4.3455
1082778 | TRAUMATIC [PUXTU'S MX],4.3451
4001336 | AKUMA [Angelic],4.3450
1231247 | cyanine [Another],4.3449
2506131 | Alone//Dite [FAMoss' Insane],4.3447
293926 | I'm so Happy [4K EXHAUST Lv.15],4.3447
1277797 | perthed again (yambabom remix) [Insane],4.3443
3996150 | Maelstrom [4K Plin],4.3440
1491929 | Starting Days!! [Insane],4.3438
1802096 | Kill The Beat [Another Stage],4.3436
4390439 | MAKE IT FUNKY NOW [[I | TECH] BFN's MAKE IT FREAKY NOW],4.3436
"4297775 | Mugen Shitto Gekijou ""666"" [Jealousy Playhouse]",4.3430
4148221 | Le Porteur d'Ombre [Insane],4.3428
3031820 | crossing field (TV Size) [4K Wind Fleuret],4.3427
674460 | Songs Compilation [Nyarathon],4.3418
4703654 | Too Much Loli [Mirsaaa's Insane],4.3407
3413565 | SPUTNIK-3 [Cosmodrome],4.3404
"4447317 | ""Boku wa..."" (TV Size) [Precious Feelings]",4.3401
3818655 | Parasol Cider [Splash!!],4.3395
1861589 | Be Wild [WILDER],4.3392
359261 | Himitsu no Door kara Ai ni Kite (TV Size) [Lv.13],4.3389
659495 | Pochiko no Shiawase na Nichijou [EXpert],4.3388
3882102 | I'll Wait (succducc Remix) [I'll wait for you],4.3384
4322636 | Cat Loving [Love me],4.3383
4526499 | Real intention [Ninki Seiyuu],4.3380
4556364 | Gyutte [Radiance],4.3380
3671135 | LEMONADE [INSANE],4.3377
4571560 | Kimiiro no Kiseki (TV Size) [Tenshi],4.3376
840232 | Gekkou Ranbu [SY's 4K ULTIMATE Lv.15],4.3376
3083498 | Rush-More [Crazy],4.3371
1015327 | Endurance/Accuracy Training [Chords] [[190bpm] X Gon Give It To Ya],4.3365
4063522 | Just Leave Me Alone [Who cares what MARI thinks?],4.3364
3564217 | Colorful Dreams! Colorful Smiles! (TV Size) [Crisper's Insane],4.3363
2234305 | A Pale [Manufactured],4.3360
4107028 | PAM!!! (Foxsky Version) [WATARU HardStep Flip] [Another],4.3360
2604527 | Replica [Another],4.3351
3812801 | Kani*Do-Luck! (TV Size) [Flying Crabs!],4.3350
3268275 | EternuS [riunosk's Timeless],4.3349
1834408 | R.I.P. [Akasha's Another],4.3338
"2611412 | Excuse My Rudeness, But Could You Please RIP? [DEADBEATS (SV)]",4.3336
"2611413 | Excuse My Rudeness, But Could You Please RIP? [DEADBEATS]",4.3336
2469448 | Satisfiction (Massive New Krew Remix) [Lirai's Insane],4.3333
1756875 | Mirai Start (TV Size) [Magical],4.3329
2564575 | REGRET PART TWO [CURIOSSITY'S INSANE],4.3322
2159586 | Sugar Sprite [Sweet Witch],4.3321
542756 | Out Of The Blue [4K Insane],4.3316
1189052 | 220 - Kumano [Insane],4.3315
1916801 | Mare Maris [EXPERT],4.3311
2180344 | Bye or not [EXHAUST],4.3309
1219748 | Catch the Moment [Live the Moment],4.3302
2024768 | VIVID DEBUT! [Chicken V's MAXIMUM],4.3299
721998 | Bakunana*Testroyer [BEAST],4.3298
638907 | Refresh [Momo's MX],4.3297
3417794 | Memento (TV Size) [arpia97's 4K Loop of Despair],4.3296
3912453 | Heroine wa Heikin Ika. (Cut Ver.) [Another],4.3296
3733965 | Ren'ai Nou (TV Size) [Feelings],4.3294
3954288 | Snowy [Tempestuous Storm],4.3291
4520037 | Hishoku no Sora (TV Size) [Yuki's SC],4.3290
2530425 | IZANA [Chicken's Future],4.3285
3983432 | RE Aoharu [Sensei | Extra],4.3282
2536784 | Floating [Insane],4.3276
1848306 | DIDJ PVC [Progressing],4.3273
4023557 | Flower [Blossom],4.3271
308417 | Prismatic Lollipops [4K Lv.14],4.3267
1216040 | Stray in Chaos [MX],4.3266
3910967 | Bad for me (Dz'Xa's Amenpunk) [Insane],4.3266
4494115 | My Dream Girls (TV Size) [Magia Baiser],4.3259
4027045 | Lightmare [Dim],4.3254
4152670 | Zutto ChamJam [Flowers of Love],4.3248
2836994 | PURE SILVER [On the Wave],4.3247
4370336 | MYSTERIA ~ Tamashii no Yukue (Short Ver.) [Mysteria],4.3246
3904961 | drive real fast (on fire) (Extended Edit) [(insane)],4.3245
4313298 | Lockdown (feat. NEONA) [Journey],4.3242
1821315 | TWEEKER [LUNATIC],4.3241
"2118084 | Tiny Little Adiantum (deadman's ""Omae Wa Mou"" remix) [Omae Wa Mou]",4.3241
4598928 | DX Choyasei! Survival Zundoko Chan [Imperial's DX Hard!],4.3241
4296955 | The Purge March [Ainer's Blessedness and Punishment],4.3239
2241880 | -+ [Insane],4.3237
3782106 | super anime groove 3d world [funk's insane],4.3233
4485384 | Gokuraku Jodo [Kagura],4.3232
1012165 | Airborne Robots [SC],4.3231
4148482 | Setsuna no Chikai (feat. Tsukasa Yuzaki (CV: Kito Akari)) (TV Size) [CS' Insane],4.3231
3891770 | Blackmagik Blazing [Insane],4.3228
4372715 | Da Da Is Tape To And U U U [Nicknem's Insane],4.3224
3708620 | Euphoria (Cut Ver.) [DenYi's Insane],4.3215
1549439 | QLWA [liaoxingyao's Another],4.3212
2386587 | Summer [4K Ichigo],4.3211
417649 | Electric Angel [4K SC],4.3211
1668333 | CRYSTAL GLACIER [ANOTHER],4.3209
1041619 | Seasons [Life],4.3207
4357226 | 757 (dive to the heart remix) [insane],4.3205
3193535 | Valsqotch [VICTORY],4.3200
364572 | KIMONO PRINCESS [MX],4.3199
2011012 | Youka to Yumeutsutsu [Camellia],4.3198
4173597 | Twinkle Twinkle (Sped Up & Cut Ver.) [Little Star],4.3197
1124011 | Snowscapes [Shana's Another],4.3192
4341313 | Hifumi Daisuki [Insane],4.3191
3970396 | Toki Raki Meki (Cut Ver.) [Little Snow],4.3190
1101044 | Memoria (Original Mix) [LeiN-'s SC],4.3184
4077970 | Uni (Cut Ver.) [Insane],4.3179
2306038 | Ad Astra [Draftnell's Insane],4.3176
3919768 | Candy-Go-Round (Cut Ver.) [Moon Light],4.3175
1068025 | Tenkyou no Alderamin -TV-size [Imperial Knights],4.3174
3976802 | Button (TV Size) [Way of Life],4.3174
4049142 | Ego Rock [milku's Insane],4.3173
3874475 | TOKIMEKI Runners [with You],4.3169
1897756 | Yubi Bouenkyou (TV Size) [Ash's Adventure],4.3164
2355485 | Auxesia [Stelar's Future],4.3162
3367407 | ZEAL of proud [Invincibility],4.3161
908398 | Beautiful Dream [CS' Challenge],4.3153
4574905 | The Vampire feat. Hatsune Miku [ChuChu],4.3151
547808 | La Campanella : Nu Rave [4K MX],4.3151
4176008 | I wanna be a girl [I wanna be cute just like her],4.3148
4364723 | Hana no Tou (TV Size) [Flower],4.3143
4545447 | Sociometry [Epigram],4.3141
1113450 | Owari no Sekai kara [Prot's 4K EX],4.3140
4092551 | Aresene's Bazaar [Insane],4.3138
1454960 | ENERGY SYNERGY MATRIX [ExNeko's ANOTHER E.S.M.],4.3137
4273259 | I AM [Slowpoke104's Insane],4.3131
4267328 | Blue Canvas [Virtue's Precious Memories],4.3129
4323619 | Yuusha (TV Size) [4K Insane],4.3128
3093876 | ONE'S AGAIN (Cut Ver.) [Eternity],4.3121
3689792 | Dance In The Game (TV Size) [Elite Class],4.3121
724148 | croiX [DECADE's EXHAUST],4.3119
453642 | dreamin' feat.Ryu* [victorica's EXHAUST Lv.14],4.3108
651992 | Creutz=Wilknare (Short Ver.) [Insane],4.3104
3766779 | Triage [Another],4.3100
2196635 | lost found melody [Found],4.3090
2196636 | lost found melody [Lost [NSV]],4.3090
1294968 | Swampgator [Fontes' Insane],4.3088
2673935 | Hikari Shoumeiron (TV Size) [One Wish],4.3081
4876429 | What do you want from me? [JUST PRETEND],4.3077
4434780 | Ejsik Kochanie [EJSIK],4.3074
2733127 | Calamity Tempest [EXHAUST],4.3071
"4179440 | Please, please! (TV Size) [Revenge!]",4.3071
4559502 | Hyadain no Kakakata * Kataomoi-C (TV Size) [My Nostalgic Life],4.3071
899909 | EOS [Shana's DayBreak],4.3071
3012108 | GHOST [Another],4.3068
4633353 | Namonaki Akumu no Hate (Short Ver.) [Spriggan],4.3068
"1079288 | Help me, ERINNNNNN!! - SH Style - [EXHAUST]",4.3057
4376016 | Your New Home (TV Size) [Welcome~],4.3055
4623467 | Hajime [New Beginning],4.3050
4442719 | Senya Ichiya VORTEX (Short Ver.) [Zonifyy's The Past and Present],4.3049
3616479 | End Time [Alptraum's Another],4.3047
1087188 | Mobbyca [MX],4.3046
3293050 | Izumi 7983 [Insane],4.3045
2599535 | Melty Sweets [Ping's Maximum],4.3043
3549190 | Ready Steady Go! [Insane],4.3042
"3757428 | Piano Rendanteki ""You"" ~Higurashi no Naku Koro ni~ [Black Another]",4.3039
"694151 | Electric ""Sister"" Bitch [Rinzler's EXHAUST Lv.14]",4.3039
4123810 | Sailing Force [EXHAUST],4.3036
3407706 | SHIORI [Sparkling Memories],4.3035
2146334 | Artificial Snow [lucent],4.3031
4327351 | Cortex Charger [Insane],4.3027
4675552 | Territory Battle [Tribute],4.3026
4260437 | Lovely Picnic [Affection],4.3024
841922 | eastward [Another],4.3024
2656771 | Tenkuu Cafeteria (Rabbit House Bootleg Remix) [Insane],4.3017
3550440 | Hold Your Colour [Infinite Hue],4.3017
4082439 | Imagination (TV Size) [Insane // Minus Tempo],4.3010
2572152 | Perfect Neglect [Insane],4.3007
834370 | Anemoi [Daybreak],4.3007
2723224 | Don Pardo Pimpwagon (Cut Ver.) [Insane],4.3004
4048915 | Sign (TV Size) [Pain],4.3004
4637825 | Crom Cruach [Another],4.3004
3089136 | My Time [OJQ's Insane],4.2998
4492035 | Gravity (TV Size) [Luminous Bonds],4.2991
3687810 | Aoi Tsuki [Nabi's Insane],4.2990
4791162 | Hong Zhao Yuan [Phoenix],4.2990
4411958 | Ice Cream Cake [My 19th Birthday!!],4.2987
3264540 | Hype feat. Such (sky_delta Remix) [Dreamlike],4.2986
1818924 | SACRIFICE feat. ayame [EXHAUST],4.2984
3507135 | Yes! Yuyuyu * Yuruyuri (TV Size) [Yes! Fufufu * Fuwafuwa],4.2984
4148473 | Wasurete Yaranai [Will not Forget],4.2980
1361219 | Tenkai Rising (RiraN Psystyle Remix) [Tachyon Rising],4.2977
1361221 | Tenkai Rising (RiraN Psystyle Remix) [Tenkai Rising],4.2977
3688251 | Dusk (Radio Edit) [Insane],4.2975
4417834 | BLACK MEMORY [Eternity],4.2967
2531604 | Paved Garden [Insane],4.2965
1083841 | Tenkuu no Yoake [Another],4.2961
3223324 | Kyuuseigou wa Kyuuteisha! [Insane],4.2955
3613477 | Indoor Kei Nara Trackmaker [Track * Maker],4.2952
3923549 | Beautiful Christmas [I love Winter],4.2949
4242603 | Sansan Days [Sunshine ft. Ainer],4.2949
4247329 | Metal Crusher [Insane],4.2945
3578446 | A Man In The Mirror [CITANUL],4.2942
3317331 | PIRI [Nabi's Insane],4.2940
3889938 | Seishun Complex (TV Size) [Insane],4.2937
4019663 | Zankyo Sanka (TV Size) [Collab Insane Demon],4.2937
"4831935 | Star light, Star bright (TV Size) [Constellation]",4.2935
2895249 | A Pale [Advanced],4.2933
3679214 | Kokoro Hayaru (TV Size) [Insane],4.2925
4611436 | Akatsuki Zukuyo [Silent Love],4.2918
4388696 | Full Blue Sky (Cut Ver.) [Bright Sky],4.2917
3655895 | The Everlasting Calamity That Shifts The Time - Space Continuum... [Insane],4.2910
309584 | We're so Happy [4K EXTREME],4.2906
492841 | LittleGameStar [EXHAUST Lv.14],4.2904
1355450 | Acorn [Nuts],4.2903
2717138 | Promise (feat. Sherie) [guden's 4K Bond],4.2893
1016103 | Tenshinranman Haikara Hime [MX],4.2890
4826126 | twinkle night (feat. somunia) [Collab Hard],4.2886
4280137 | BIG SHOT (GaMetal Remix) [INSANE],4.2885
3610835 | Leia [Liar],4.2879
4812754 | muzaisya [Insane],4.2877
2669828 | Ahoy!! Warera Houshou Kaizokudan* [Great Pirate Voyage],4.2876
4330961 | o i i a i o o o o o i a i [Ran's Insane],4.2875
2191340 | We Won't Be Alone (feat. Laura Brehm) [Together],4.2874
3209480 | MALIGNANT [FAMoss' Insane],4.2871
4273225 | Summer Dawn [Ending],4.2871
3678175 | Sunset March [Sunset Sky],4.2869
2851594 | XIII Charlotte [Insane],4.2867
569795 | Jinsei wa Hoeru [Usagi's MX],4.2865
2189426 | Galvanize (Beat Juggle) [Unbound (2019)],4.2860
690293 | Our Faith [Arcwin's Extreme],4.2860
1428213 | Stray Star [Deviant Star],4.2859
4788408 | Double or Nothing [EXHAUST],4.2851
2205178 | Come Hell or High Water [Dirty],4.2849
2943713 | EASY LOVE (TV Size) [SENPAI],4.2846
2763835 | 4172756869 (isagen remix) (Cut Ver.) [4k insane],4.2840
4001798 | BEAUTIFUL SKY (TV Size) [Eternal Ignition],4.2834
2711840 | data corruption symphony [master machine],4.2833
4133097 | Break out [Escaping Limits],4.2826
2965806 | Yume o Kakeru! (TV Size) [Susume!],4.2824
3562758 | For The Win (2022 ver.) [Let's Aqua For The Win!!],4.2822
4406969 | Now or Never! (Cut Ver.) [Final Stand],4.2819
3597809 | Chronos (TV Size) [Fourth Plate],4.2817
3987712 | finorza [GungunK's Hard],4.2814
4446588 | Lollipop Yum Yum Yum [Sweet Yummy Candy],4.2813
4591736 | Path to glory (Game Ver.) [Underdog],4.2812
694589 | Hello world! [EXHAUST],4.2812
4262158 | remembrance; image of him before departure [hard],4.2801
4049275 | Intuition [Lami's Hard],4.2798
984693 | Lacrima Mosa Est [MEGA's Insane],4.2798
1183585 | Grand Chariot [4K // Another],4.2794
2141414 | Ashigaru [Sengoku],4.2793
"2525728 | hectopascal (Noc.V Bootleg) [eventually, i will become you]",4.2792
376923 | Dear You [4K MX],4.2790
2260043 | SSuuiikoott!! [FAMoss' Insane],4.2789
4033572 | Field of Hopes and Dreams [Adventure],4.2788
3356625 | The Order... [Parfait Queen],4.2780
2258948 | Highscore [Game Over],4.2779
2160333 | Party in the HOLLOWood feat. Nanahira (HOLLOWeen Sitchaka Metchaka Remix) [Cocoa's Hard],4.2778
4009961 | Don't Need You [Self-Reliance | Another],4.2775
3160725 | FANTASTIC ISLAND [Insane],4.2771
3913076 | Deep down (TV Size) [From Kyoto],4.2768
2640990 | Guren Yasha [Poke's Insane],4.2764
4098209 | Idol (TV Size) [Ai no Uso],4.2761
522938 | Rubik's Cube [Ene's SC],4.2761
"3683484 | Hitohira no, Daisuki o, [Farewell, to you,]",4.2760
4455422 | Funkotism [Funkotsu Sacrament],4.2758
1048201 | Completeness Under Incompleteness [Zan's EXHAUST],4.2754
4904321 | Sparkle Downer [Killjoy],4.2751
3536571 | Fox Tales [Storytime],4.2750
3301947 | Merry Christmas Mr. Lawrence -2012 BlackY's XmasCoreStyle- [Merry XmasCore],4.2745
4277866 | Flandol [Oshi no Flandre],4.2741
823920 | Critical Crystal [Another],4.2740
2428043 | najimi breakers [Hard],4.2738
2587678 | Colors (Cut Ver.) [Luminosity],4.2732
1508853 | Souzetsu Gekkou [Ultimate],4.2723
1765523 | Party Don't Stop [Insane],4.2722
3659092 | AxxxiS (TV Size) [Virtue's World],4.2721
563161 | Yolomania Vol. 3A [hyi - ephemera [rCaliberGX] 12],4.2721
1030928 | Hello Happiness [Hyper],4.2720
4492216 | War in the Mirrorworld [MEGA Lv.12],4.2720
4543046 | N.O. [White Another],4.2711
1082276 | STERLING SILVER [EXTREME],4.2709
1117771 | Grayed Out -Antifront- [V's 4K Another],4.2708
3740747 | B L A C K - R A Y [A N O T H E R],4.2704
4742479 | Drizzling Sun [Insane],4.2703
4681957 | Sacred world (TV Size) [Sacred Bouquet],4.2701
2650970 | Nimensei*Uraomote Life! (TV Size) [DaraDara],4.2697
1681777 | HiT! HiT! HiT! (Cranky vs. HiTECH NINJA) [INSANE!],4.2695
3108847 | Kakumei no bullet [Fantasy Seal],4.2693
3879401 | Asymmetry (TV Size) [Flame],4.2692
4342020 | Nyarlathotep's Dreamland [Hyper],4.2692
350281 | Zephyros [Tanamii x Million's 4K Insane],4.2687
3582440 | Paper Witch [Future],4.2687
4912099 | Gong Xi Fa Cai [Sey's Another],4.2684
4122871 | UNFORGIVEN (feat. Nile Rodgers) [VILLAIN],4.2683
2743924 | Bakudanma [Detonate our past],4.2682
2505062 | Haachama Haachamatchama [Insane],4.2678
